HPO_ID,Sentence,Ancestor,Rank,Remarks
HP:0001950,Alkalosis due to excess loss of carbon dioxide from the body.,HP:0001939,2,Synonym
HP:0012721,"A vascular malformation resulting from a developmental error of venous tissue composed of dysmorphic channels lined by flattened endothelium and exhibiting slow turnover. A venous malformation may present as a blue patch on the skin ranging to a soft blue mass. Venous malformations are easily compressible and usually swell in thewhen venous pressure increases (e.g., when held in a dependent position or when a child cries). They may be relatively localized or quite extensive within an anatomic region.",HP:0001626,8,Synonym
HP:0001290,Generalized muscular hypotonia (abnormally low muscle tone).,HP:0003011,3,Synonym
HP:0000394,Anterior and inferior folding of the upper portion of the ear that obliterates triangular fossa and scapha.,HP:0000598,0,Synonym
HP:0031589,Frequent thinking about or preoccupation with killing onself.,HP:0000707,5,Synonym
HP:0032649,"A type of flat-foot characterized by hindfoot abductovalgus, metatarsus adductus, and Achilles tendon shortening. The predominant radiographic findings include forefoot adduction with lateral subluxation of the navicular on the talus and heel valgus. Very abnormal shoe wear is noted on the medial side. Calluses occurunder the metatarsal heads and thehead of the plantar-flexed talus.",HP:0040064,10,Synonym
HP:0001259,"Complete absence of wakefulness and content of conscience, which manifests itself as a lack of response to any kind of external stimuli.",HP:0000707,4,Synonym
HP:0010465,The onset of puberty before the age of 8 years in girls.,HP:0000818,3,Synonym
HP:3000075,Any structural anomaly of a lingual nerve.,HP:0000707,6,Synonym
HP:0031691,An unusually severe viral infection.,HP:0002715,4,Definition
HP:0025045,A deviation from normal of the level of lactate in the brain identified by magnetic resonance spectroscopy (MRS).,HP:0000707,4,Synonym
HP:0009831,A focal lesion of a single peripheral nerve. Damage to a sensory nerve is accompanied by sensory impairment of all modalities in the affected anatomic distribution.,HP:0000707,0,Synonym
HP:0002366,Any structural anomaly of the lower motor neuron.,HP:0000707,2,Synonym
HP:0031963,An abnormally low value of the serum anion gap (the sum of serum chloride and bicarbonate concentrations subtracted from the serum sodium concentration).,HP:0001939,2,Synonym
HP:0010802,"Increased pigmentation, either focal or generalized, of the skin surrounding the vermilion of the lips.",HP:0001574,4,Definition
HP:0001271,A generalized disorder of peripheral nerves.,HP:0000707,1,Synonym
HP:0100693,"Tremulousness of the iris on movement of the eye, occurring in subluxation of the lens.",HP:0000478,0,Definition
HP:0031670,A murmur that occurs in both systole and diastole.,HP:0001626,0,Synonym
HP:3000024,"Any structural abnormality of a facial artery, one of the branches of the external carotid artery.",HP:0001626,2,Synonym
HP:0012371,"Abnormally anterior positioning of the infraorbital and perialar regions, or increased convexity of the face, or increased nasolabial angle. The midface includes the maxilla, the cheeks, the zygomas, and the infraorbital and perialar regions of the face",HP:0000152,2,Synonym
HP:0007841,"Deposition of hyaline extracellular material (amyloid) into the vitreous humor, which can manifest as vitreous opacities and reduced visual acuity.",HP:0000478,0,Synonym
HP:0100632,The presence of a piece lung tissue which is not attached to the pulmonary blood supply and does not communicate with the other lung tissue (not connected to the standard bronchial airways and not performing a function in respiration).,HP:0002086,0,Synonym
HP:0031317,Presence of an increased amount of fat tissue within a cardiac ventricle with corresponding reduction of muscle tissue.,HP:0001626,1,Synonym
HP:0003760,"Mechanical percussion (i.e., striking a muscle with a reflex hammer) leads to spreading waves of muscle contractions that begin proximally and spread laterally across the muscle.",HP:0003011,0,Definition
HP:0030201,"Specific drugs interfere selectively with the different cellular mechanisms involved in neuromuscular transmission (synthesis, storage, release, action and inactivation of transmitter). The response of a patient to a specific drug can therefore be useful information for the differential diagnosis.",HP:0000707,0,Synonym
HP:0011724,"Uhl anomaly of the right ventricle refers to the almost complete absence of right ventricular myocardium, normal tricuspid valve, and preserved septal and left ventricular myocardium.",HP:0001626,2,Synonym
HP:0012153,An decrease in the level of triglycerides in the blood.,HP:0001939,4,Synonym
HP:0033071,"Impaired ability to keep track of one's problem-solving success or failure, and to identify and correct mistakes during performance of a goal.",HP:0000707,7,Synonym
HP:0007076,Muscular rigidity (continuous contraction of muscles with constant resistance to passive movement).,HP:0000707,10,Synonym
HP:0020181,"An abnormally low concentration of haptoglobin in the blood circulation. Decreased haptoglobin in conjunction with increased reticulocyte count and anemia may indicate hemolysis. Decreased haptoglobin levels can also occur in the absence of hemolysis, due to cirrhosis of the liver, disseminated ovarian carcinomatosis, pulmonary sarcoidosis, and elevated estrogen state.",HP:0001939,0,Synonym
HP:0025332,An anomaly of the outer shell (cortex) of a foot bone.,HP:0000924,4,Synonym
HP:0031219,"A decreased amount of uptake on the radioactive iodine uptake (RAIU) test, which utilizes a radioisotope of iodine to measure how much iodine the thyroid gland absorbs from the blood. The radioactive marker is measured 4-6 hours and in some cases also 24 hours after administration of the radioactive marker.",HP:0000818,0,Synonym
HP:0000998,Hypertrichosis is increased hair growth that is abnormal in quantity or location.,HP:0001574,10,Definition
HP:0010979,An abnormal increase or decrease in the level of lipoprotein cholesterol in the blood.,HP:0001939,3,Synonym
HP:0011368,Thickening of the epidermal layer of the skin.,HP:0001574,4,Definition
HP:0040229,Thrombomodulin is a cofactor in the thrombin induced activation of Protein C. In the case of deficiency there will be less Protein C and tendency to clot,HP:0001871,1,Synonym
HP:0000723,Behavior characterized by an abnormal limitation to few interests and activities.,HP:0000707,10,Synonym
HP:0008318,Increased alkaline phosphatase measured within leukocytes.,HP:0001939,7,Synonym
HP:0100668,A developmental disorder in which there is a duplication the entire intestine or of a portion of the intestine.,HP:0025031,3,Definition
HP:0031595,"Any anomaly of the P wave of the EKG, which results from atrial depolarization. The P wave occurs when the sinoatrial node creates an action potential that depolarizes the atria.",HP:0001626,0,Synonym
HP:0002268,A form of dystonia characterized by episodes of dystonia (often hemidystonia or generalized) lasting from minutes to hours. There are no dystonic symptoms between episodes.,HP:0000707,3,Synonym
HP:0030164,Pain in the jaw or ear induced by chewing or otherwise moving the jaw.,HP:0001626,13,Synonym
HP:0032199,"Any deviation from the normal amount of time to coagulation in the prothrombin time test, which is a measure of the extrinsic pathway of coagulation. The results of the prothrombin time test are often expressed in terms of the International normalized ratio (INR), which is calculated as a ratio of the patient's prothrombin time (PT) to a control PT standardized for the potency of the thromboplastin reagent developed by the World Health Organization (WHO) using the formula: INR is equal to Patient PT divided by Control PT.",HP:0001871,1,Synonym
HP:0003281,"Abnormal raised concentration of ferritin, a ubiquitous intracellular protein that stores iron, in the blood.",HP:0001939,1,Synonym
HP:0001319,Muscular hypotonia (abnormally low muscle tone) manifesting in the neonatal period.,HP:0003011,1,Synonym
HP:0001347,Hyperreflexia is the presence of hyperactive stretch reflexes of the muscles.,HP:0000707,2,Synonym
HP:0012484,"Defective structure, size or content of dense granules, platelet organelles that contain granules proaggregatory factors such as adenosine diphosphate (ADP), adenosine triphosphate (ATP), ionized calcium , histamine and serotonin.",HP:0001871,5,Synonym
HP:0011282,"An abnormality of the hindbrain, also known as the rhombencephalon.",HP:0000707,2,Synonym
HP:0100303,"The presence of inclusion bodies within the cytoplasm of muscle cells. Inclusion bodies are aggregates (deposits) or stainable material, usually misfolded proteins.",HP:0003011,0,Synonym
HP:0008179,"An abnormal reduction in the Arden ratio, which is the ratio between the light peak and the dark trough of the smoothed (physiologic) EOG record.",HP:0000478,1,Definition
HP:0011603,Defect or defects of the morphogenesis of the aorta and pulmonary arteries.,HP:0001626,2,Synonym
HP:0012258,"Abnormal arrangement of the structures of the axoneme, which is the cytoskeletal structure that forms the inner core of the motile cilium and displays a canonical 9 + 2 microtubular pattern of motile cilia studded with dynein arms.",HP:0002086,12,Definition
HP:0100538,An anomaly of the supraorbital portion of the frontal bones.,HP:0000152,4,Synonym
HP:0045052,Any abnormality of the brachial nerve plexus.,HP:0000707,1,Synonym
HP:0007485,Lack of subcutaneous adipose tissue.,HP:0003549,8,Definition
HP:0200047,Inflammation of the cartilage of the external ear.,HP:0000598,0,Synonym
HP:0025140,A reduction below normal limits of the concentration of estrone in the circulation.,HP:0000818,0,Definition
HP:0046503,Elevated sexual desire.,HP:0000119,2,Synonym
HP:0007338,A saccade that overshoots the target with the dynamic saccade.,HP:0000478,3,Synonym
HP:0003469,Defective structure and function of myelin sheaths. Dysmyelination is distinguished from demyleination where there is destruction or damage of previously normal myelination.,HP:0000707,2,Synonym
HP:0040226,An abnormality of coagulation related to a decreased concentration of heparin co-factor II,HP:0001871,1,Synonym
HP:0007773,Ocular abnormality characterised by premature degeneration of the vitreous and the retina that may be associated with increased risk of retinal detachment.,HP:0000478,0,Definition
HP:0003048,Partial dislocation of the head of the radius.,HP:0000924,7,Synonym
HP:0033056,"Impaired ability to bring order to information, actions, or materials to achieve a goal or to follow an established organized routine.",HP:0000707,5,Synonym
HP:0040188,Abnormal growth ossification centers in children. Initially a degeneration/ necrosis followed by regeneration or recalcification.,HP:0000924,3,Synonym
HP:0030787,"Any anomaly of the cerumen (ear wax), the yellowish waxy substance secreted in the ear canal.",HP:0000598,0,Synonym
HP:0030217,Difficulty in performing the correct execution of limbs movements in absence of motor impairment.,HP:0000707,3,Synonym
HP:0002072,"Chorea (Greek for 'dance') refers to widespread arrhythmic involuntary movements of a forcible, jerky and restless fashion. It is a random-appearing sequence of one or more discrete involuntary movements or movement fragments. Movements appear random because of variability in timing, duration or location. Each movement may have a distinct start and end. However, movements may be strung together and thus may appear to flow randomly from one muscle group to another. Chorea can involve the trunk, neck, face, tongue, and extremities.",HP:0000707,7,Synonym
HP:0031153,Vitreous humor of the eye displaying consisting of a vestigial gel in the retrolental space bounded by a convoluted membrane.,HP:0000478,0,Synonym
HP:0002872,"Recurrent episodes of apnea that are precipitated by factors such as illness, fatigue, or stress.",HP:0002086,0,Synonym
HP:0009892,Complete absence of any auricular structures.,HP:0000598,0,Synonym
HP:0006887,The term progressive intellectual disability should be used if intelligence decreases/deteriorates over time.,HP:0000707,3,Synonym
HP:0003764,A nevus is a type of hamartoma that is a circumscribed stable malformation of the skin.,HP:0001574,5,Definition
HP:0008986,"Congenital lack, i.e., aplasia of the diaphragm.",HP:0003011,8,Definition
HP:0030403,Clumping together of platelets in the blood in a platelet aggregation test without addition of agents normally used to induce aggregation.,HP:0001871,2,Synonym
HP:0000763,Peripheral neuropathy affecting the sensory nerves.,HP:0000707,2,Synonym
HP:0030804,Excessive longitudinal ridging that gives the surface of the nail plate a rough appearance. It results from multiple foci of defective keratinization of the proximal nail matrix.,HP:0001574,5,Definition
HP:0031631,So-called honeycombs (variably sized cysts in a background of densely scarred tissue) located in the subpleural space.,HP:0002086,12,Definition
HP:0007397,Developmental hypoplasia of the apocrine sweat glands in the region of the axilla.,HP:0001574,7,Definition
HP:0000522,Absence of tear secretion.,HP:0000478,5,Synonym
HP:0040300,Any deviation from the normal concentration of a free fatty acid in the blood circulation.,HP:0001939,2,Definition
HP:0031457,Any lesion observed on an imaging study of the lung that is associated with increased density (usually showing as increased whiteness in the image).,HP:0002086,1,Definition
HP:0002576,An abnormality of the intestine in which part of the intestine invaginates (telescopes) into another part of the intestine.,HP:0025031,4,Definition
HP:0008633,Absence of sex glands (gonads are the organs that produce gametes; testis in males and ovary in females).,HP:0000119,4,Synonym
HP:0032513,Four-vessel umbilical cord containing two arteries and two veins.,HP:0001197,0,Synonym
HP:0010894,Any deviation from the normal concentration of a serine family amino acid in the blood circulation.,HP:0001939,5,Definition
HP:0045051,Reduced ability of the lungs to transfer gas from inspired air to the bloodstream as measured by the diffusing capacity of the lungs for carbon monoxide (DLCO) test.,HP:0002086,0,Synonym
HP:0002381,An acquired language impairment of some or all of the abilities to produce or comprehend speech and to read or write.,HP:0000707,6,Synonym
HP:0031869,Dislocation of a given joint repeated times.,HP:0000924,8,Synonym
HP:0001004,Localized fluid retention and tissue swelling caused by a compromised lymphatic system.,HP:0001939,17,Definition
HP:0002753,Abnormal thinning of the cortical region of bones.,HP:0000924,3,Synonym
HP:0006704,Any structural abnormality of the coronary arteries.,HP:0001626,0,Synonym
HP:0005313,"An arterial lesion that is characterized by either intimal fibroplasia, with neointimal lesions of cells and matrix deposition, or medial fibroplasia, in which there is loss of smooth muscle cells and increased deposition of collagen and proteoglycans in the medial layer.",HP:0001626,0,Synonym
HP:0000735,"Difficulty in social interactions related to an impairment of characteristics such as eye contact, smiling, appropriate facial expressions, and body postures and characterized by difficulty in forming peer relationships and forming friendships.",HP:0000707,11,Synonym
HP:0002018,A sensation of unease in the stomach together with an urge to vomit.,HP:0025031,1,Definition
HP:0100628,The presence of a diverticulum of the esophagus.,HP:0025031,1,Definition
HP:0500185,Any deviation from the normal concentration of branched-chain amino acids in the cerebrospinal fluid.,HP:0001939,3,Definition
HP:0031995,Squawks are short inspiratory wheezes of less than 200 ms duration and are also known as squeaks. Acoustic analysis shows the fundamental frequency varying between 200 and 300 Hz. Squawks usually occur in late inspiration and are often preceded by late inspiratory crackles.,HP:0002086,0,Synonym
HP:0005731,An abnormal irregularity of cortical bone.,HP:0000924,4,Synonym
HP:0025139,An elevation above normal limits of the concentration of estrone in the circulation.,HP:0000818,0,Definition
HP:0001750,"The presence of only one working lower chamber in the heart, usually with a virtual absence of the ventricular septum and usually present in conjunction with double inlet left or right ventricle.",HP:0001626,0,Synonym
HP:0410289,"Decreased level of amylase in the blood, an enzyme which helps digest glycogen and starch. It is produced mainly in the pancreas and salivary glands.",HP:0001939,6,Definition
HP:0003720,Hypertrophy (increase in size) of muscle cells in a generalized (not localized) distribution.,HP:0003011,3,Synonym
HP:0030093,"A deviation from normal of the amount of laminin beta 1 in muscle fiber tissue. Laminin 2 is a major component of the basal lamina of skeletal muscle cells. It is a heterotrimer composed of 3 chains: merosin (laminin alpha 2 chain), beta 1, and gamma 1.",HP:0003011,1,Synonym
HP:0003694,Lack of strength of the proximal musculature occurring late in the clinical course.,HP:0003011,0,Definition
HP:0031962,An abnormally high value of the serum anion gap (the sum of serum chloride and bicarbonate concentrations subtracted from the serum sodium concentration).,HP:0001939,2,Synonym
HP:0001799,Decreased length of nail.,HP:0001574,8,Definition
HP:0002871,Apnea resulting from depression of the respiratory centers in the medulla oblongata. There is a lack of respiratory effort rather than obstruction of airflow.,HP:0002086,0,Synonym
HP:0003391,A phenomenon whereby patients are not able to stand up without the use of the hands owing to weakness of the proximal muscles of the lower limbs.,HP:0003011,1,Definition
HP:0002579,"Abnormal intestinal contractions, such as spasms and intestinal paralysis, related to the loss of the ability of the gut to coordinate muscular activity because of endogenous or exogenous causes.",HP:0025031,2,Definition
HP:0031937,Extreme rapidity of speech.,HP:0000707,8,Synonym
HP:0030112,"A deviation from normal of muscle alpha-dystroglcan expression. Alpha-dystroglycan is a heavily glycosylated peripheral-membrane component of the dystrophin-associated glycoprotein complex (DAPC), which, in addition to laminin alpha2, binds perlecan and agrin in the extracellular matrix, whereas beta-dystroglycan, derived from the same gene, is a transmembrane protein that links to dystrophin intracellularly.",HP:0003011,3,Synonym
HP:0003429,Reduced amount of myelin in the central nervous system resulting from defective myelinogenesis.,HP:0000707,2,Synonym
HP:0002056,An abnormality of the glabella.,HP:0000152,16,Synonym
HP:0025047,A deviation from normal in the level of choline-containing compounds in the brain identified by magnetic resonance spectroscopy (MRS).,HP:0000707,5,Synonym
HP:0012510,An increased amount of cerebrospinal fluid (CSF) in the subarachnoid space.,HP:0000707,2,Synonym
HP:0007182,Reduced amount of myelin in the nervous system resulting from defective myelinogenesis in the peripheral nervous system.,HP:0000707,0,Synonym
HP:0000514,An abnormally slow velocity of the saccadic eye movements.,HP:0000478,0,Definition
HP:0012255,An anomaly of the dynein arms of motile cilia. This feature is usually appreciated by electron microscopy.,HP:0002086,8,Definition
HP:0001683,Congenital malformation of the ventral wall with partial or total evisceration of the heart outside the thoracic cavity and through the defect in the ventral wall.,HP:0001626,4,Synonym
HP:0025019,Sudden breakage of an artery leading to leakage of blood from the circulation.,HP:0001626,0,Synonym
HP:0032469,Presence of autoantibodies against the asialoglycoprotein receptor (ASGPR) in the blood circulation.,HP:0002715,3,Definition
HP:0003084,"An increased tendency to fractures of the long bones (Mainly, the femur, tibia, fibula, humerus, radius, and ulna).",HP:0000924,3,Synonym
HP:0025634,A functional abnormality of the ureter. The ureter is the duct by which urine passes from the kidney to the bladder.,HP:0000119,1,Synonym
HP:0025136,An elevation above normal limits of estriol concentration in the circulation.,HP:0000818,0,Definition
HP:0010684,An abnormally reduced level of bone isoforms of alkaline phosphatase in the blood.,HP:0001939,6,Synonym
HP:0001120,Any abnormality of the size or morphology of the cornea.,HP:0000478,1,Definition
HP:0010576,A cystic lesion originating within the brain.,HP:0000707,4,Synonym
HP:0030796,"An elevated concentration of C-peptide in the circulation. Since C-peptide is secreted in equimolar amounts to insulin, this feature correlates with increased insulin secretion.",HP:0001939,3,Definition
HP:0025560,"Tiny deposits corresponding to cells floating in the anterior chamber of the eye. This appearance is typically associated with intraocular inflammation leading to breakdown of the blood-aqueous barrier and resulting in an increase in the number of cells and in the aqueous humor. Grading (SUN Working Group) is performed by estimating the number of cells in a 1 mm by 1 mm slit beam field, employing adequate light intensity and magnification on a slit lamp.",HP:0000478,0,Synonym
HP:0100798,An abnormality of the development of the fingernails.,HP:0001574,4,Definition
HP:0100036,A band of bone material of decreased density forming alongside the surface of the cortical bone with thickening of the periosteum. Callus formation in the affected area is common and gives the appearance of a false fracture.,HP:0000924,4,Synonym
HP:0000968,"Ectodermal dysplasia is a group of conditions in which there is abnormal development of the skin, hair, nails, teeth, or sweat glands.",HP:0001574,5,Definition
HP:0004348,"This term applies to all changes in bone mineral density which (depending on severity) can be seen on x-rays as a change in density and or structure of the bone. Changes may affect all bones of the organism, just certain bones or only parts of bones and include decreased mineralisation as may be seen in osteoporosis or increased mineralisation and or ossification as in osteopetrosis, exostoses or any kind of atopic calicfications of different origin and distribution. The overall amount of mineralization of the bone-organ can be measured as the amount of matter per cubic centimeter of bones, usually measured by densitometry of the lumbar spine or hip. The measurements are usually reported as g/cm3 or as a Z-score (the number of standard deviations above or below the mean for the patient's age and sex). Note that measurement with this method does not reflect local changes in other bones, and as such might not be correct with regard the hole bone-organ.",HP:0000924,3,Synonym
HP:0031592,Situs inversus of thoracic and abdominal viscera with the heart remaining normally situated on the left; usually associated with congenital cardiac abnormalities such as transposition of the great vessels and/or spleen defects including asplenia or polysplenia.,HP:0001626,2,Synonym
HP:0002020,A condition in which the stomach contents leak backwards from the stomach into the esophagus through the lower esophageal sphincter.,HP:0025031,0,Definition
HP:3000002,Any structural anomaly of an inner ear epithelium.,HP:0000598,1,Synonym
HP:0008360,A neonatal decreased concentration of proteins in the blood.,HP:0001939,6,Definition
HP:0010824,Any structural abormality of the fifth cranial nerve.,HP:0000707,4,Synonym
HP:0001343,"Damage to cerebral nuclei caused in infants by highly increased levels of unconjugated bilirubin. The basal ganglia and brainstem nuclei could be shown to have a yellow staining historically in infants who died of kernicterus, that is, kernicterus is strictly speaking a pathological diagnosis. The presence of kernicterus may be inferred in infants with characteristic acute or chronic bilirubin-induced neurological dysfunction.",HP:0000707,0,Synonym
HP:0010438,A structural abnormality of the interventricular septum.,HP:0001626,1,Synonym
HP:0003454,The presence in the serum of autoantibodies directed against thrombocytes.,HP:0002715,3,Synonym
HP:0006829,A severe degree of muscular hypotonia characterized by markedly reduced muscle tone.,HP:0003011,0,Synonym
HP:0003337,"The prothrombin consumption test measures the formation of intrinsic thromboplastin by determining the residual serum prothrombin after blood clotting is complete. If there is a defect in the process, less prothrombin will be converted to thrombin than normal (less prothrombin is consumed). This test may be abnormal with conditions including deficiency of factors VIII or IX, with circulating anticoagulants, thrombocytopenia.",HP:0001871,0,Synonym
HP:0030103,"Deviation from normal in the amount of beta sarcoglycan in muscle. The alpha, beta, gamma, and delta sarcoglycans are components of the dystrophin-complex. They are all N-glycosylated transmembrane proteins with a short intra-cellular domain, a single transmembrane region and a large extra-cellular domain containing a cluster of conserved cysteines.",HP:0003011,2,Synonym
HP:0001089,Loss of iris tissue (atrophy),HP:0000478,2,Synonym
HP:0030023,Small cartilaginous prominence on the posterior concha.,HP:0000598,6,Synonym
HP:0410366,An abnormal increase in the concentration of globoside Gb4.,HP:0001939,5,Definition
HP:0030213,"Lack of emotional reactivity and empathy for situations or persons, sometime also for family members.",HP:0000707,9,Synonym
HP:0001351,Jerk-locked averaging (JLA) is used to record the timing and distribution of brain activity preceding brisk involuntary movements such as those observed in patients with myoclonus. JLA is capable of revealing a premyoclonus spike in the absence of paroxysmal activity in the routine EEG.,HP:0000707,0,Synonym
HP:0010609,"Cutaneous skin tags also known as acrochorda or fibroepithelial polyps are small benign tumours that may either form secondarily over time primarily in areas where the skin forms creases, such as the neck, armpit or groin or may also be present at birth, in which case they usually occur in the periauricular region.",HP:0001574,12,Definition
HP:0100792,"The loss of intercellular connections, such as desmosomes, resulting in loss of cohesion between keratinocytes.",HP:0001574,7,Definition
HP:0100039,An Abnormality of cortical bone leading to an abnormal thickness of the cortex of affected bones.,HP:0000924,3,Synonym
HP:0100661,"A neuropathic disorder characterized by episodes of intense pain in the face, originating from the trigeminal nerve. One, two, or all three branches of the nerve may be affected.",HP:0000707,2,Synonym
HP:0001650,The presence of a stenosis (narrowing) of the aortic valve.,HP:0001626,0,Synonym
HP:0100839,Absence of the liver owing to a failure of the liver to develop.,HP:0025031,5,Definition
HP:0031251,Any anomaly of a subclavian artery.,HP:0001626,1,Synonym
HP:0011361,A congenital abnormality of the distribution of hair growth.,HP:0001574,12,Definition
HP:0000991,"The presence of multiple xanthomas (xanthomata) in the skin. Xanthomas are yellowish, firm, lipid-laden nodules in the skin.",HP:0001574,11,Definition
HP:0003450,The presence of axonal regeneration following a previous axonal lesion.,HP:0000707,1,Synonym
HP:0006693,Steatosis in the myocardium.,HP:0001626,0,Synonym
HP:0031663,"Normally, the aortic valve closure (A2) is followed by the pulmonic valve closure (P2) but the A2-P2 interval increases with inspiration and decreases with expiration. With paradoxical splitting, there is a delay in the closure of the aortic valve, so that A2 can follow P2; the individual components can be appreciated at the end of expiration and the interval narrows with inspiration (which is the oposite of the normal pattern).",HP:0001626,1,Synonym
HP:0045055,"An abnormal appearance of hair under polarizing microscopy (using crossed polarizers), whereby hair shafts show striking alternating bright and dark bands, often referred to as tiger tail banding.",HP:0001574,5,Definition
HP:0025052,A deviation from normal in the level of N-acetyl aspartate in the brain identified by magnetic resonance spectroscopy (MRS).,HP:0000707,4,Synonym
HP:0005255,Aplasia (congenital absence) of the pectoralis minor.,HP:0003011,6,Definition
HP:0410198,A decrease in uridine diphosphate glucose-4-epimerase level in red blood cells. Uridine diphosphate glucose-4-epimerase catalyzes the reaction: UDP-glucose = UDP-galactose.,HP:0001939,0,Synonym
HP:0011946,Inflammation and fibrosis of the bronchioles leading to partial or complete obstruction of these airways.,HP:0002086,0,Synonym
HP:0031731,Increased lacrimation owing to overproduction of tears.,HP:0000478,1,Synonym
HP:0030190,"Reduced muscle tone of oral musculature. In infants, this feature may be associated with difficulties in breast feeding, and may affect the latch, jaw motions, tongue placement, lip seal, suck/swallow/breathe pattern and overall feeding behavior.",HP:0003011,2,Definition
HP:0002024,Impaired ability to absorb one or more nutrients from the intestine.,HP:0025031,3,Definition
HP:0030208,The presence of autoantibodies (immunoglobulins) in the serum that react against the acetylcholine receptor.,HP:0002715,2,Synonym
HP:0410200,Detection of barbiturate metabolites such as phenobarbital in meconium.,HP:0001939,1,Synonym
HP:0010780,Over-sensitivity to certain frequency ranges of sound.,HP:0000707,6,Synonym
HP:0032398,An abnormal gyral pattern characterized by abnormalities of sulcal depth or orientation.,HP:0000707,5,Synonym
HP:0004430,A combined immunodeficiency primary immune deficiency that is characterized by a more severe defect in both the T- and B-lymphocyte systems.,HP:0002715,0,Definition
HP:0012180,"A disorder of large arteries, in particular the aorta, characterized by an accumulation of basophilic ground substance in the media with cyst-like lesions associated with degenerative changes of collagen, elastin and the vascular smooth muscle cells.",HP:0001626,0,Synonym
HP:0002127,Any structural anomaly that affects the upper motor neuron.,HP:0000707,1,Synonym
HP:0003530,An increased concentration of glutaric acid in the blood.,HP:0001939,5,Definition
HP:0030863,Widening of the nostrils upon inhalation as a manifestation of respiratory distress.,HP:0002086,0,Synonym
HP:0004417,"Intermittent claudication is a symptom of peripheral arterial occlusive disease. After having walked over a distance which is individually characteristic, the patients experience pain or cramps in the calves, feet or thighs which typically subsides on standing still.",HP:0001626,1,Synonym
HP:0012896,An anomaly identified by motor evoked potentials (MEPs). MEPs are measured following single-pulse or repetitive transcranial magnetic stimulation and can be used for the assessment of the excitability of the motor cortex and the integrity of conduction along the central and peripheral motor pathways.,HP:0000707,2,Synonym
HP:0030172,Congenital absence of the myelin sheath on a nerve.,HP:0000707,3,Synonym
HP:0007269,Muscular weakness and atrophy related to loss of the motor neurons of the spinal cord and brainstem.,HP:0003011,0,Synonym
HP:0004345,"Defects in the lysosomal glycosidases or specific co-activators, result in accumulation of the substrates, such as glycosphingolipids, including gangliosides in GM1 gangliosidosis (Tay-Sachs disease) and GM2 gangliosidosis (Sandhoff disease).",HP:0001939,4,Definition
HP:0031574,A facial cleft characterized by involvement of the orbit.,HP:0000152,4,Synonym
HP:0012570,"A type of mesenchymal tissue cell tumor that exhibits epithelial differentiation, which most frequently arises in the extremities.",HP:0002664,0,Synonym
HP:0410326,Hypersensitivity in form of an adverse immune reaction against feathers.,HP:0002715,2,Definition
HP:0008770,"The presence of one or more obsessive-compulsive personality traits. Obsessions refer to persistent intrusive thoughts, and compulsions to intrusive behaviors, which the affected person experiences as involuntary, senseless, or repugnant.",HP:0000707,8,Synonym
HP:0000992,An increased sensitivity of the skin to light. Photosensitivity may result in a rash upon exposure to the sun (which is known as photodermatosis). Photosensitivity can be diagnosed by phototests in which light is shone on small areas of skin.,HP:0001574,8,Definition
HP:0030063,"A neoplasm composed of neural epithelium, not necessarily a neoplasm located in the neural epithelium or neuroepithelium.",HP:0002664,0,Definition
HP:0025389,High-resolution computed tomography (HRCT) can distinguish findings that characterize characterise interstitial lung diseases in a way not possible with other modalities.,HP:0002086,1,Definition
HP:3000049,An abnormality of a greater palatine artery.,HP:0001626,3,Synonym
HP:0032930,Concentric rings around the chondrocytes.,HP:0000924,15,Synonym
HP:0032675,A cutaneous wound that is proceeding through an orderly and timely reparative process that results in sustained restoration of the anatomic and functional integrity of the skin.,HP:0001574,2,Definition
HP:0031899,Any deviation from the activity of coagulation factor V.,HP:0001871,4,Synonym
HP:0040250,Reduced prothrombin antigen as measured by ELISA assay. Prothrombin is a vitamin K-dependent coagulation factor that is proteolytically cleaved to form thrombin.,HP:0001871,6,Synonym
HP:0010864,Severe mental retardation is defined as an intelligence quotient (IQ) in the range of 20-34.,HP:0000707,4,Synonym
HP:0011771,A type of hypoparathyroidism with circulating antiparathyroid or anti-calcium sensing receptor antibodies indicative of autoimmunity.,HP:0000818,0,Synonym
HP:0030981,"A deviation from the normal range of the ratio of the albumin concentration in the cerebrospinal fluid (CSF) to the concentration in serum (which may be defined as 3.2-9.0). This is an index of blood-brain barrier (BBB) integrity, adjusted for the serum albumin concentration, and an increased ratio is taken as a sign of a loss of integrity of the BBB with leakage of albumin into the CSF.",HP:0000707,2,Synonym
HP:0011496,Ingrowth of new blood vessels into the cornea.,HP:0000478,2,Synonym
HP:0003398,"Any abnormality of the neuromuscular junction, which is the synapse between the motor end plate of a motor neuron and the skeletal muscle fibers.",HP:0000707,3,Synonym
HP:0007266,Defective structure and function of myelin sheaths of the white matter of the brain.,HP:0000707,3,Synonym
HP:0100504,A reduced concentration of vitamin B2.,HP:0001939,4,Definition
HP:0003502,"A mild degree of short stature, more than -2 SD but not more than -3 SD from mean corrected for age and sex.",HP:0001507,0,Synonym
HP:0003310,"Abnormality of the dens of the axis, which is also known as the odontoid process.",HP:0000924,8,Synonym
HP:0032934,A spontaneous cerebrospinal fluid leak (SCSFL) is a spontaneous and unexplained leak of the cerebrospinal fluid from the dura surrounding either the brain (cranial leak) or spine (spinal leak).,HP:0000707,0,Synonym
