HPO_ID,Sentence,Ancestor,Rank,Remarks
HP:0200046,The presence of a characteristic high-pitched cry that sounds similar to the meowing of a kitten.,HP:0001608,3,Synonym
HP:0010977,"An abnormal functioning of phagocytosis. Phagocytosis is an elegant but complex process for the ingestion and elimination of pathogens, but it is also important for the elimination of apoptotic cells and hence fundamental for tissue homeostasis. Phagocytosis can be divided into four main steps: (i) recognition of the target particle, (ii) signaling to activate the internalization machinery, (iii) phagosome formation, and (iv) phagolysosome maturation.",HP:0002715,1,Definition
HP:0002659,An abnormally increased tendency to fractures of bones caused by an abnormal reduction in bone strength that is generally associated with an increased risk of fracture.,HP:0000924,1,Synonym
HP:0031273,"The state in which profound and widespread reduction of effective tissue perfusion leads first to reversible, and then if prolonged, to irreversible cellular injury.",HP:0001626,8,Synonym
HP:0012111,An abnormality of the concentration of a glucocorticoid in the blood.,HP:0000818,2,Definition
HP:0012316,Any neoplasm composed of fibrous tissue.,HP:0002664,0,Synonym
HP:0004360,"An abnormality of the balance or maintenance of the balance of acids and bases in bodily fluids, resulting in an abnormal pH.",HP:0001939,1,Definition
HP:0025433,Reduced level of the enzyme lecithin cholesterol acyl transferase.,HP:0001939,1,Synonym
HP:0004364,Any deviation from the normal concentration of a nitrogen compound in the blood circulation.,HP:0001939,5,Definition
HP:0003645,"Increased time to coagulation in the partial thromboplastin time (PTT) test, a measure of the intrinsic and common coagulation pathways. Phospholipid, and activator, and calcium are mixed into an anticoagulated plasma sample, and the time is measured until a thrombus forms.",HP:0001871,3,Synonym
HP:0000539,An abnormality in the process of focusing of light by the eye in order to produce a sharp image on the retina.,HP:0000478,0,Definition
HP:0001562,Diminished amniotic fluid volume in pregnancy.,HP:0001197,0,Synonym
HP:0500017,Abnormal results from the diagnostic tests resulting from cardiac catheterization.,HP:0001626,0,Synonym
HP:0032274,An abnormally increased concentration of N-Acetylaspartic acid in the cerebrospinal fluid (CSF).,HP:0001939,4,Definition
HP:0012415,An abnormality of the partial pressure of oxygen or carbon dioxide in the arterial blood.,HP:0002086,3,Definition
HP:0031178,Head is bent in the posterior direction in a permanent fashion.,HP:0000152,2,Synonym
HP:0030829,An anomalous (adventitious) sound produced by the breathing process.,HP:0002086,2,Synonym
HP:0000472,Increased inferior-superior length of the neck.,HP:0000152,0,Synonym
HP:0001595,An abnormality of the hair.,HP:0001574,4,Definition
HP:0004352,Any deviation from the normal concentration of a purine in the blood circulation.,HP:0001939,5,Definition
HP:0012535,"An anomaly in the communication from a neuron to a target across a synapse. This is a four step process, comprising (i) synthesis and storage of neurotransmitters; (ii) neurotransmitter release; (iii) activation of postsynaptic receptors by the neurotransmitter; and (iv) inactivation of the neurotransmitter. Thus, this term is defined as an anomaly of neurotransmitter metabolic process.",HP:0000707,3,Synonym
HP:0040084,"A deviation from the normal concentration of renin in the blood, a central hormone in the control of blood pressure and various other physiological functions.",HP:0000818,1,Definition
HP:0032226,Any structural anomaly of the sebaceous glands.,HP:0001574,2,Definition
HP:0003144,A increased concentration of serotonin in the blood.,HP:0000818,6,Definition
HP:3000060,An abnormality of an infraorbital artery.,HP:0001626,2,Synonym
HP:0003524,A reduction in methionine synthase activity.,HP:0001939,4,Synonym
HP:0032016,"Abnormal appearance of material expectorated (coughed up) from the respiratory system and that is composed of mucus but may contain other substances such as pus, blood, microorganisms, and fibrin.",HP:0002086,0,Synonym
HP:0012447,Any anomaly in the process by which myelin sheaths are formed and maintained around neurons.,HP:0000707,2,Synonym
HP:0001681,Paroxysmal chest pain that occurs with exertion or stress and is related to myocardial ischemia.,HP:0001626,0,Synonym
HP:0032331,An abnormally elevated concentration or amount of 11-deoxytetrahydrocorticosterone the urine.,HP:0000818,2,Definition
HP:0032019,Eosinophil infiltration of skeletal muscle.,HP:0003011,6,Synonym
HP:0003649,Abnormality of glycoside metabolism.,HP:0001939,0,Synonym
HP:0030449,Delivery by means of therapeutic termination of pregnancy. Therapeutic abortion may be done to end a pregnancy if the mother's life is in danger or if the baby has abnormalities involving the major organ systems and is not expected to survive after birth or by choice.,HP:0001197,1,Synonym
HP:0031416,"Any deviation from the normal quantity of secretion of nasal mucus, a thick viscous liquid produced by the mucous membranes of the nose.",HP:0002086,1,Definition
HP:0410075,An increase in the level of xylitol in the cerebrospinal fluid.,HP:0001939,3,Definition
HP:0100829,"Spontaneous flow of milk from the breast, unassociated with childbirth or nursing.",HP:0000769,2,Definition
HP:0100247,"A contraction of the diaphragm that repeats several times per minute. In humans, the abrupt rush of air into the lungs causes the epiglottis to close, creating a hic sound. Also known as synchronous diaphragmatic flutter (SDF), or singultus, from the Latin singult, the act of catching one's breath while sobbing. The hiccup is an involuntary action involving a reflex arc.",HP:0002086,0,Synonym
HP:0012143,"Any structural anomaly of megakaryocytes. Mature blood platelets are released from the cytoplasm of megakaryocytes, which are bone-marrow resident cells.",HP:0001871,2,Synonym
HP:0002200,"Pseudobulbar signs result from injury to an upper motor neuron lesion to the corticobulbar pathways in the pyramidal tract. Patients have difficulty chewing, swallowing and demonstrate slurred speech (often initial presentation) as well as abnormal behavioral symptoms such as inappropriate emotional outbursts of uncontrolled laughter or weeping etc.",HP:0000707,3,Synonym
HP:0004420,The formation of a blood clot inside an artery.,HP:0001871,2,Synonym
HP:0000359,An abnormality of the inner ear.,HP:0000598,1,Synonym
HP:0001788,Premature rupture of membranes (PROM) is a condition which occurs in pregnancy when the amniotic sac ruptures more than an hour before the onset of labor.,HP:0001197,0,Synonym
HP:0000589,A developmental defect characterized by a cleft of some portion of the eye or ocular adnexa.,HP:0000478,2,Definition
HP:0410020,"Body odor characterized by an offensive body odor and the smell of rotting fish due to the excessive excretion of trimethylamine (TMA) in the urine, sweat, and breath of affected individuals.",HP:0025142,8,Definition
HP:0032481,Any deviation from the normal concentration of circulating alpha polypeptide of glycoprotein hormones (NCBI Gene 1081).,HP:0000818,2,Synonym
HP:0032367,"Any deviation from the normal level of growth hormone (GH) in the blood circulation. GH or somatotropin is a peptide hormone that stimulates growth, cell reproduction, and cell regeneration. Its secretion from the pituitary is regulated by the neurosecretory nuclei of the hypothalamus, which can release Growth hormone-releasing hormone (GHRH or somatocrinin) and Growth hormone-inhibiting hormone (GHIH or somatostatin) into the hypophyseal portal venous blood surrounding the pituitary. GH is secreted in a pulsatile manner, which is one of the reasons why an isolated measurement of its blood concentration is not meaningful.",HP:0000818,1,Synonym
HP:0025368,"A structural anomaly of the growth plates (epiphyseal plates), areas of cartilage located near the ends of long bones that are located between the metaphysis (widened part of the shaft of the bone) and the epiphysis (end of the bone) and in which growth occurs in the developing bone. After conclusion of bone growth, the growth plates ossify (harden into solid bone).",HP:0000924,2,Synonym
HP:0030271,"This term refers to an inappropriate low 2,3-DPG concentration in erythrocytes. 2,3-diphosphoglycerate (2,3-DPG) controls the movement of oxygen from red blood cells to tissues. Anemia is usually accompanied by an increased level of 2,3-DPG in order to promote tissue oxygenation.",HP:0001871,0,Synonym
HP:0004379,An abnormality of alkaline phosphatase level.,HP:0001939,8,Definition
HP:0000356,An abnormality of the external ear.,HP:0000598,1,Synonym
HP:0410167,Any abnormality of the chest muscles.,HP:0003011,0,Synonym
HP:0003560,"The term dystrophy means abnormal growth. However, muscular dystrophy is used to describe primary myopathies with a genetic basis and a progressive course characterized by progressive skeletal muscle weakness and wasting, defects in muscle proteins, and histological features of muscle fiber degeneration (necrosis) and regeneration. If possible, it is preferred to use other HPO terms to describe the precise phenotypic abnormalities.",HP:0003011,2,Synonym
HP:0410263,An anomaly of metabolism or structure of the brain identified by imaging.,HP:0000707,4,Synonym
HP:0011884,Abnormal bleeding of the umbilical stump following separation of the cord at approximately 7-10 days after birth.,HP:0001871,4,Synonym
HP:0011429,A short humerus length is defined as a length below the 2.5th percentile for gestational age or as a measurement less than 0.9 of that predicted by the measured biparietal diameter. The humerus should be measured with the bone perpendicular to the ultrasound beam and with epiphyseal cartilages visible but not included in the measurement (PMID:16100637).,HP:0001197,1,Synonym
HP:0000600,"An anomaly of the pharynx, i.e., of the tubular structure extending from the base of the skull superiorly to the esophageal inlet inferiorly.",HP:0000152,11,Synonym
HP:0031109,Failure of secretion of milk following childbirth associated with an inability to breastfeed an infant.,HP:0000769,1,Definition
HP:0031083,An anomalous response to intravenous stimulation by human chorionic gonadotrophin. Stimulation with hCG stimulates testicular Leydig cells to secrete androgens via the Leydig hormone receptors.,HP:0000818,1,Synonym
HP:0012537,"A detrimental reaction to a food, beverage, food additive, or compound found in foods that produces symptoms in one or more body organs and systems that is not mediated by an immune reaction.",HP:0001939,9,Definition
HP:0500016,Abnormal results of a MRI for the heart.,HP:0001626,0,Synonym
HP:0000667,Atrophy of the eyeball with blindness and decreased intraocular pressure due to end-stage intraocular disease.,HP:0000478,0,Synonym
HP:0010943,Echogenic bowel is defined as fetal bowel with homogenous areas of echogenicity that are equal to or greater than that of surrounding bone.,HP:0001197,0,Synonym
HP:0012632,An anomaly in the amount of force per unit area exerted by the intraocular fluid within the eye.,HP:0000478,0,Definition
HP:0031910,"A functional abnormality affecting one or more of the cranial nerves, which emerge directly from the brain stem.",HP:0000707,4,Synonym
HP:0002270,An abnormality of the autonomic nervous system.,HP:0000707,0,Synonym
HP:0000632,Abnormality of tear production.,HP:0000478,2,Definition
HP:0410168,Any abnormality of the back muscles.,HP:0003011,0,Definition
HP:0011426,"Fetal choroid plexus cysts (CPCs) are sonographically discrete, small cysts found in the choroid plexus within the lateral cerebral ventricles of the developing fetus at 14 to 24 weeks gestation. Imaging of the choroid plexus is performed in the transverse plane of the fetal head at the same level that the lateral cerebral ventricle is evaluated. The choroid plexus should be inspected bilaterally for the presence of cysts. The size of CPCs is not of clinical relevance (PMID:16100637).",HP:0001197,0,Synonym
HP:0030347,"An anomaly in the blood concentration of an androgen, that is, of a steroid hormone that controls development and maintenance of masculine characteristics. The androgens include testosterone and Dehydroepiandrosterone.",HP:0000818,1,Definition
HP:0025520,Deposition of calcium in the skin.,HP:0000924,14,Synonym
HP:0004353,Any deviation from the normal concentration of a pyrimidine in the blood circulation.,HP:0001939,5,Definition
HP:0500019,"Resting energy expenditure (REE) can be measured with indirect calorimetry using a metabolic cart, which is used to measure the oxygen consumption (VO2) and carbon dioxide production (VCO2).",HP:0001626,1,Synonym
HP:0003656,"Reduced level of the enzyme beta-glucosidase, an enzyme that catalyzes the hydrolysis of glucosylceramide into ceramide and glucose.",HP:0001939,1,Synonym
HP:0030893,"Pulmonary vasodilator testing is performed during right-heart catheterization and involves a short-acting vasoactive agent such as adenosine, epoprostenol, or inhaled nitric oxide. The current definition of a normal (positive) response is a drop in mean pulmonary artery pressure of at least 10 mm Hg (or 20 percent) to below 40 mm Hg.",HP:0002086,2,Synonym
HP:0410192,"An abnormality in uridine diphosphate glucose-4-epimerase level, an enzyme that catalyzes the reaction: UDP-glucose = UDP-galactose.",HP:0001939,1,Synonym
HP:0012735,"A sudden, audible expulsion of air from the lungs through a partially closed glottis, preceded by inhalation.",HP:0002086,0,Synonym
HP:0030800,"An anomaly in the process of visual accommodation, which is the process of adjustment of the eye to enable sharp vision of objects at different distances. Accommodation is mediated by contraction of the ciliary muscles, which alter the convexity of the lens and, consequently, its refractive power.",HP:0000478,0,Definition
HP:0002094,Difficult or labored breathing.,HP:0002086,3,Synonym
HP:0011772,A structural abnormality of the thyroid gland.,HP:0000818,1,Definition
HP:0012243,A structural or developmental anomaly of any of the tissues involved in the genital system.,HP:0000119,2,Synonym
HP:0020058,Any deviation from the normal number of red blood cells per volume in the circulation.,HP:0001871,1,Synonym
HP:0032314,An abnormal appearance or structure of the ring of pigmented skin that surrounds the nipple.,HP:0000769,2,Definition
HP:0030838,"An unpleasant sensation characterized by physical discomfort (such as pricking, throbbing, or aching) localized to the hip.",HP:0025142,0,Definition
HP:0002958,"Altered immune function characterized by lymphoid proliferation, immune activation, and excessive autoreactivity often leading to autoimmune/inflammatory complications.",HP:0002715,0,Synonym
HP:0031925,A halo or spoke-wheel arrangement of cells surrounding a central core or hub. The central hub may consist of an empty-appearing lumen or a space filled with cytoplasmic processes. The cytoplasm of each of the cells in the rosette is often wedge-shaped with the apex directed toward the central core; the nuclei of the cells participating in the rosette are peripherally positioned and form a ring or halo around the hub.,HP:0025354,2,Definition
HP:0002486,An involuntary and painless delay in the relaxation of skeletal muscle following contraction or electrical stimulation.,HP:0003011,0,Definition
HP:0032530,Reduced level of succinic semialdehyde dehydrogenase (SSADH).,HP:0001939,2,Synonym
HP:0010947,A first-trimester prenatal ultrasound finding of abnormal blood flow in the ductus venosus.,HP:0001626,2,Synonym
HP:0031087,The abrupt and transient increase in the annual growth rate normally observed in adolescent individuals does not occur.,HP:0001507,0,Synonym
HP:0000970,Inability to sweat.,HP:0001574,13,Definition
HP:0012533,Pain due to a stimulus that does not normally provoke pain.,HP:0025142,3,Definition
HP:0011902,"Anomaly in the level or the function of hemoglobin, the oxygen-carrying protein of erythrocytes.",HP:0001871,1,Synonym
HP:0012700,A functional anomaly of the large intestine.,HP:0025031,3,Definition
HP:0005521,"Disseminated intravascular coagulation is characterized by the widespread activation of coagulation, which results in the intravascular formation of fibrin and ultimately thrombotic occlusion of small and midsize vessels.",HP:0001871,2,Synonym
HP:0031965,Red blood cell distribution width (RDW) is a simple parameter of the standard full blood count and a measure of heterogeneity in the size of circulating erythrocytes. It is provided by automated hematology analyzers and it reflects the range of the red cell size. It is calculated by dividing the standard deviation of erythrocyte volume by the mean corpuscular volume (MCV) and multiplied by 100 to convert to a percentage.,HP:0001871,0,Synonym
HP:0030687,A deviation from the normal concentration of glucagon in the blood circulation.,HP:0000818,0,Definition
HP:0100242,A connective tissue neoplasm formed by proliferation of mesodermal cells. Bone and soft tissue sarcomas are the main types of sarcoma. Sarcoma is usually highly malignant.,HP:0002664,0,Synonym
HP:0031099,"Any deviation from the normal concentration of inhibins, which are heterodimeric protein hormones secreted by granulosa cells of the ovary in females and Sertoli cells of the testis in males. Inhibins suppress the secretion of pituitary follicle-stimulating hormone.",HP:0000818,0,Synonym
HP:0031850,Any deviation from the normal ratio of the volume of red blood cells to the total volume of blood.,HP:0001871,1,Synonym
HP:0004825,An abnormal increase in the binding affinity of hemoglobin for oxygen.,HP:0001871,4,Synonym
HP:0000591,An abnormality of the sclera.,HP:0000478,1,Definition
HP:0010497,A developmental defect in which the legs are fused together.,HP:0040064,6,Synonym
HP:0100774,Excessive growth or abnormal thickening of bone tissue.,HP:0000924,6,Synonym
HP:0025590,A functional anomaly of the muscles of the eye.,HP:0000478,0,Definition
HP:0012099,An abnormal catecholamine concentration in the blood.,HP:0000818,2,Definition
HP:0410073,An increase in the level of ribose in the cerebrospinal fluid.,HP:0001939,3,Definition
HP:0002011,A structural abnormality of the central nervous system.,HP:0000707,1,Synonym
HP:0025181,"An abscess-like lesion located within the abdomen. The lesions are localized in the spleen, liver, abdominal lymph nodes. The lesions represent visceral sterile collections of mature neutrophils that do not respond to antibiotics but regress quickly when treated with corticosteroids, but relapses occur frequently.",HP:0025031,9,Definition
HP:0030352,An anomalous level of insulin-like growth factor 1 (IGF1) in the blood circulation.,HP:0000818,2,Synonym
HP:0010519,An abnormal increase in quantity or strength of fetal movements.,HP:0001197,0,Synonym
HP:0003534,An abnormal reduction in xanthine dehydrogenase level.,HP:0001939,4,Synonym
HP:0031500,An abnormal enlargement or swelling in the abdomen.,HP:0025031,8,Definition
HP:0011876,Anomalous size of platelets. Most normal sized platelets are 1.5 to 3 micrometers in diameter. Large platelets are 4 to 7 micrometers. Giant platelets are larger than 7 micrometers and usually 10 to 20 micrometers.,HP:0001871,3,Synonym
HP:0032485,Abnormal concentration of feces as assessed by the total number of solute particles per kilogram.,HP:0001939,4,Synonym
HP:0000927,"The bones of the skeleton undergo a series of characteristic changes in size, shape, and calcification from fetal life until puberty. An abnormality of this process can include delayed or accelerated skeletal maturation, or deviation of some, but not all bones from the expected patterns of maturation.",HP:0000924,3,Synonym
HP:0000840,"Adrenogenital syndrome is also known as congenital adrenal hyperplasia, which results from disorders of steroid hormone production in the adrenal glands leading to a deficiency of cortisol. The pituitary gland reacts by increased secretion of corticotropin, which in turn causes the adrenal glands to overproduce certain intermediary hormones which have testosterone-like effects.",HP:0000818,1,Definition
HP:0031840,The presence of a xenobiotic in urine.,HP:0001939,2,Synonym
HP:0012532,"Persistent pain, usually defined as pain that has lasted longer than 3 to 6 months.",HP:0025142,3,Definition
HP:0500166,An abnormal concentration of gastrin in the blood.,HP:0000818,3,Definition
HP:0002652,A general term describing features characterized by abnormal development of bones and connective tissues.,HP:0000924,6,Synonym
HP:0025321,An anomalous build up of copper (Cu) in the liver.,HP:0001939,1,Definition
HP:0000476,A cystic lymphatic lesion of the neck.,HP:0000152,1,Synonym
HP:0025546,"A deviation from the normal range of the average amount of hemoglobin per red blood cell (27 to 31 picograms/cell). A reduced mean corpuscular hemoglobin (MCH) may indicate a hypochromic anemia, but the MCH may be normal if both the total hemoglobin and the red blood cell count are reduced.",HP:0001871,0,Synonym
HP:0031476,Any structural anomaly of the cells of the mucosa of the oral cavity in the region of the cheek (buccal mucosa cells).,HP:0025354,12,Definition
HP:0004936,"Formation of a blood clot (thrombus) inside a vein, causing the obstruction of blood flow.",HP:0001871,0,Synonym
HP:0011043,An abnormal concentration of corticotropin in the blood.,HP:0000818,1,Definition
HP:0031451,An abnormal increase in the amount of subcutaneous fat in the legs.,HP:0003549,9,Definition
HP:0100767,"An abnormality of the placenta, the organ that connects the developing fetus to the uterine wall to enable nutrient uptake, waste elimination, and gas exchange.",HP:0001197,0,Synonym
HP:0020080,Nuclear or cytoplasmic aggregates of substances in red blood cells.,HP:0001871,3,Synonym
HP:0410071,An increase in the level of ribitol in the cerebral spinal fluid.,HP:0001939,3,Definition
HP:0000504,Abnormality of eyesight (visual perception).,HP:0000478,1,Definition
HP:0009115,Absence (due to failure to form) or underdevelopment of one or more components of the skeleton.,HP:0000924,2,Synonym
HP:0031209,Reduction in the level of lipoprotein lipase in the blood.,HP:0001939,4,Synonym
HP:0011436,An abnormally elevated or decreased level of a maternal serum marker analytes used in screening for aneuploidy.,HP:0001197,0,Synonym
HP:0032488,"Any deviation from the normal pH of feces. The pH reflects the acidity or alkalinity of a solution on a logarithmic scale on which 7 is neutral, whereby lower values are more acid and higher values more alkaline.",HP:0001939,4,Synonym
HP:0020048,A reduction in the numbers of pro-B cells (defined by coexpression of CD34 and CD19). Earlier B-cell precursors are defined by expressing surface CD34 and cytoplasmic TdT in the absence of CD19.,HP:0001871,4,Synonym
HP:0012253,"Any structural anomaly of the pseudostratified ciliated epithelium that lines much of the conducting portion of the airway, including part of the nasal cavity and larynx, the trachea, and bronchi.",HP:0002086,1,Definition
HP:0011730,"An abnormality of sensation related to CNS function. Assuming the primary sensory modalities are intact and the patient is alert and cooperative, the presence of an abnormality of sensory function may indicate a lesion of a parietal cortex, the thalamocortical projections to the parietal cortex, or the spinal cord.",HP:0000707,3,Synonym
HP:0410015,An abnormality of nerve cell cluster or a group of nerve cell bodies located in the peripheral autonomic nervous system.,HP:0000707,1,Synonym
HP:0500183,Any deviation from the normal concentration of a carboxylic acid in the cerebrospinal fluid.,HP:0001939,3,Definition
HP:0033013,Any deviation from the normal concentration of cortisol in saliva.,HP:0001939,4,Definition
HP:0100887,An abnormality in the size of the ocular globe (eyeball).,HP:0000478,1,Definition
HP:0000364,An abnormality of the sensory perception of sound.,HP:0000598,1,Synonym
HP:0032504,"An electric shock-like sensation that occurs on flexion of the neck. This sensation radiates down the spine, often into the legs, arms, and sometimes to the trunk.",HP:0000707,5,Synonym
HP:0003116,An abnormality detectable by sonography of the heart (echocardiography).,HP:0001626,0,Synonym
HP:0410175,An increase in the level of ketone bodies in the blood.,HP:0001939,3,Definition
HP:0031590,"Eye strain, i.e., a feeling of fatigue or discomfort of the eyes related to 'overuse' of the eyes in activities such as reading or working at the computer and often accompanied by lacrimation or headache.",HP:0000478,0,Definition
HP:0012338,Any anomaly in the utilization of energy (calories).,HP:0001939,3,Synonym
HP:0010566,"A disordered proliferation of mature tissues that is native to the site of origin, e.g., exostoses, nevi and soft tissue hamartomas. Although most hamartomas are benign, some histologic subtypes, e.g., neuromuscular hamartoma, may proliferate aggressively such as mesenchymal cystic hamartoma, Sclerosing epithelial hamartoma, Sclerosing metanephric hamartoma.",HP:0002664,0,Synonym
HP:0004871,The presence of a fistula between the bowel and the perineum.,HP:0000119,1,Synonym
HP:0004404,An abnormality of the nipple.,HP:0000769,1,Definition
HP:0008771,The presence of aplasia or developmental hypoplasia of the ear.,HP:0000598,1,Synonym
HP:0003119,An abnormality in the of lipid metabolism.,HP:0001939,0,Synonym
HP:0100806,Systemic inflammatory response to infection.,HP:0002715,5,Definition
HP:0031389,A deviation from the normal level of major histocompatibility complex class II molecules expressed at the cell surface.,HP:0002715,4,Definition
HP:0002861,"The presence of a melanoma, a malignant cancer originating from pigment producing melanocytes. Melanoma can originate from the skin or the pigmented layers of the eye (the uvea).",HP:0002664,0,Synonym
HP:0011844,"An abnormality of the appendicular skeletal system, consisting of the of the limbs, shoulder and pelvic girdles.",HP:0000924,1,Synonym
HP:0002926,An abnormal functionality of the thyroid gland.,HP:0000818,0,Definition
HP:0009131,A disease or lesion affecting the muscles of the thorax.,HP:0003011,1,Synonym
HP:0031972,"Presyncope is a state of lightheadedness, muscular weakness, blurred vision, and feeling faint. Presyncope is most often cardiovascular in cause.",HP:0001626,0,Synonym
HP:0025145,Severe chills with violent shivering. A rigor is an episode of shaking or exaggerated shivering which can occur with a high fever.,HP:0025142,0,Definition
HP:0003637,An abnormal reduction in 4-hydroxyphenylpyruvate dioxygenase level.,HP:0001939,0,Definition
HP:0031436,A speech pattern characterized by abnormally elevated variability of the pitch of the voice.,HP:0001608,0,Synonym
HP:0031052,Increased blood concentration of vascular endothelial growth factor (VEGF).,HP:0000818,5,Synonym
HP:0000971,Any structural abnormality of the sweat gland.,HP:0001574,4,Definition
HP:0032932,An increased level of triacylglycerol lipase in the blood circulation (can be measured in serum or plasma).,HP:0001939,1,Definition
HP:0500099,Presence of xenobiotic in hair.,HP:0001939,6,Synonym
HP:0031903,Any deviation from the normal circulating concentration of selenium.,HP:0001939,3,Definition
HP:0030948,"Increased level of the enzyme gamma-glutamyltransferase (GGT). GGT is mainly present in kidney, liver, and pancreatic cells, but small amounts are present in other tissues.",HP:0001939,2,Synonym
HP:0002781,Increased resistance to the passage of air in the upper airway.,HP:0002086,0,Synonym
HP:0011888,Bleeding sufficiently severe as to require red cell transfusion (WHO Grade 3 or 4).,HP:0001871,2,Synonym
HP:0100530,Any deviation from the normal concentration in the blood circulation of a hormone that is involved in the regulation of phosphate and calcium.,HP:0000818,0,Definition
HP:0010969,An abnormality of glycolipid metabolism.,HP:0001939,0,Definition
HP:0011733,A functional abnormality of the adrenal glands.,HP:0000818,1,Definition
HP:0032147,"Recurrent episodes of redness, burning pain, and warmth of the extremities following exposure to heat or exercise with symptoms predominantly involving the feet.",HP:0025142,0,Definition
HP:0031607,Weakness in the supporting structures of the pelvic floor allowing the pelvic viscera to descend or one or more of the pelvic organs drop from their normal position.,HP:0025031,15,Definition
HP:0003570,"Absence of molybdenum cofactor(2-), a cofactor for enzymes including sulfite oxidase, xanthine oxidoreductase, and aldehyde oxidase.",HP:0001939,1,Synonym
HP:0011442,An anomaly of the control or production of movement in the central nervous system.,HP:0000707,0,Synonym
HP:0032148,"Intermittent pain, i.e., pain that occurs occasionally and at irregular intervals.",HP:0025142,0,Definition
HP:0031901,An abnormally elevated concentration of total tryptase (alpha and beta tryptase) in the blood circulation.,HP:0001939,6,Definition
HP:0009125,Degenerative changes of the fat tissue.,HP:0003549,3,Definition
HP:0045081,"Anomaly in the weight-to-height squared ratio, calculated by dividing the individual's weight in kilograms by the square of the individual's height in meters and used as an indicator of obesity and underweight compared to averages.",HP:0001507,0,Synonym
HP:0003568,A decreased level of glucose-6-phosphate isomerase.,HP:0001939,0,Synonym
HP:0001298,"Encephalopathy is a term that means brain disease, damage, or malfunction. In general, encephalopathy is manifested by an altered mental state.",HP:0000707,2,Synonym
HP:0011970,"Amyloid deposition in the walls of leptomeningeal and cortical arteries, arterioles, and less often capillaries and veins of the central nervous system.",HP:0001939,15,Synonym
HP:0032533,An increased level of acetone in the blood circulation. Acetone is one of the predominant ketone bodies.,HP:0001939,0,Synonym
HP:0031285,Any structural anomaly in the areas surrounding the hair follicles.,HP:0001574,8,Definition
HP:0012772,"A deviation from normal of the relation between the upper and the lower segment of the body, where the lower segment is defined as the length between the top of pubic symphysis to floor, and the upper segment is defined as the top of head to top of pubic symphysis.",HP:0001507,5,Synonym
HP:0012759,"A deviation from normal of the neurological development of a child, which may include any or all of the aspects of the development of personal, social, gross or fine motor, and cognitive abilities.",HP:0000707,2,Synonym
HP:0012288,"A tumor (abnormal growth of tissue) of the head and neck region with origin in the lip, oral cavity, nasal cavity, paranasal sinuses, pharynx, or larynx.",HP:0002664,1,Synonym
HP:0012718,Abnormal structure of the gastrointestinal tract.,HP:0025031,0,Definition
HP:0012546,A deviation from equal (50%) inactivation of each parental X chromosome in maternal cells.,HP:0001197,0,Synonym
HP:0025443,An abnormality of the function of the cardiac atria.,HP:0001626,1,Synonym
HP:0011732,Any structural anomaly of the adrenal glands.,HP:0000818,1,Definition
HP:0000809,Congenital absence of the normal opening of a structure of the urinary tract.,HP:0000119,1,Synonym
HP:0002981,"An abnormality of the calf, i.e. of the posterior part of the lower leg.",HP:0040064,6,Synonym
HP:0030878,"Any anomaly measure by pulmonary function testing, which includes spirometry, measures of diffusing capacity, and plethysmography.",HP:0002086,0,Synonym
HP:0025155,A functional anomaly of the hepatobiliary system,HP:0025031,3,Definition
HP:0000841,"An abnormally increased activity of the renin-angiotensin system, causing hypertension by a combination of volume excess and vasoconstrictor mechanisms.",HP:0000818,2,Definition
HP:0012517,An abnormally decreased amount of catalase level.,HP:0001939,4,Definition
HP:0000496,An abnormality in voluntary or involuntary eye movements or their control.,HP:0000478,0,Definition
HP:0003533,Decreased level of acetaldehyde dehydrogenase (ADH). ADH and alcohol dehydrogenase (ALDH) are the primary enzymes involved in alcohol metabolism.,HP:0001939,0,Synonym
HP:0000771,Abnormal development of large mammary glands in males resulting in breast enlargement.,HP:0000769,4,Definition
HP:0000501,Glaucoma refers loss of retinal ganglion cells in a characteristic pattern of optic neuropathy usually associated with increased intraocular pressure.,HP:0000478,0,Synonym
HP:0030060,A neoplasm derived from nervous tissue (not necessarily a neoplasm located in the nervous system).,HP:0002664,0,Definition
HP:0003565,An increased erythrocyte sedimentation rate (ESR). The ESR a test that measures the distance that erythrocytes have fallen after one hour in a vertical column of anticoagulated blood under the influence of gravity. The ESR is a nonspecific finding. An elevation may indicate inflammation or may be caused by any condition that elevates fibrinogen.,HP:0001939,1,Synonym
HP:0031501,An abnormal enlargement or swelling in the pelvic region.,HP:0025031,15,Definition
HP:0011767,A functional abnormality of the parathyroid gland.,HP:0000818,0,Definition
HP:0032933,"An increased sensitivity of the airways to an inhaled constrictor agonist, a steeper slope of the dose-response curve, and a greater maximal response to the agonist.",HP:0002086,0,Definition
HP:0031853,"Isomerism in the context of the congenitally malformed heart is defined as a situation where some paired structures on opposite sides of the left-right axis of the body are, in morphologic terms, symmetrical mirror images of each other.",HP:0001507,2,Synonym
HP:0005368,"An abnormality of the humoral immune system, which comprises antibodies produced by B cells as well as the complement system.",HP:0002715,0,Definition
HP:0002835,Inspiration of a foreign object into the airway.,HP:0002086,0,Synonym
HP:0032252,"A compact, organized collection of mature mononuclear phagocytes, which may be but is not necessarily accompanied by accessory features such as necrosis.",HP:0002715,5,Definition
HP:0000759,"A structural abnormality of the peripheral nervous system, which is composed of the nerves that lead to or branch off from the central nervous system. This includes the cranial nerves (olfactory and optic nerves are technically part of the central nervous system).",HP:0000707,2,Synonym
